run_id,experiment_name,variant,mode,protocol_version,logging_schema_version,base_model,use_4bit,gradient_checkpointing,seed,rank,alpha,max_steps,effective_batch_size_sequences,max_seq_length,baseline_ppl_all,best_ppl_all,final_ppl_all,train_runtime_s,train_steps_per_second,status,_source_path,_metrics_history_path,history_step,history_epoch,history_event_type,history_timestamp_utc,metric_loss,baseline_eval_peak_vram_allocated_gb,baseline_eval_peak_vram_reserved_gb,baseline_ppl_layer_a,baseline_ppl_layer_b,best_ppl_layer_a,best_ppl_layer_b,best_step,delta_best_ppl_all,delta_best_ppl_layer_a,delta_best_ppl_layer_b,delta_final_ppl_all,delta_final_ppl_layer_a,delta_final_ppl_layer_b,eval_steps,final_ppl_layer_a,final_ppl_layer_b,final_step,gradient_accumulation_steps,last_completed_step,learning_rate,logging_steps,lora_dropout,max_eval_peak_vram_allocated_gb,max_eval_peak_vram_reserved_gb,max_grad_norm,min_grad_norm,num_inf_loss_events,num_nan_loss_events,num_nonfinite_events,num_nonfinite_grad_norm_events,num_oom_events,optimizer_reset_count,per_device_eval_batch_size,per_device_train_batch_size,run_peak_vram_allocated_gb,run_peak_vram_reserved_gb,save_steps,step_time_mean_s,step_time_p50_s,step_time_p95_s,step_time_sample_count,step_time_std_s,terminated_early,termination_reason,train_peak_vram_allocated_gb,train_peak_vram_reserved_gb,warmup_ratio,weight_decay,metric_grad_norm,metric_learning_rate,metric_epoch,metric_step,metric_eval_loss,metric_eval_runtime,metric_eval_samples_per_second,metric_eval_steps_per_second,metric_eval_layer_a_loss,metric_eval_layer_a_runtime,metric_eval_layer_a_samples_per_second,metric_eval_layer_a_steps_per_second,metric_eval_layer_b_loss,metric_eval_layer_b_runtime,metric_eval_layer_b_samples_per_second,metric_eval_layer_b_steps_per_second,metric_eval_perplexity,metric_eval_peak_vram_allocated_gb,metric_eval_peak_vram_reserved_gb,metric_eval_peak_vram_allocated_gb_since_last_reset,metric_eval_peak_vram_reserved_gb_since_last_reset,metric_eval_peak_vram_allocated_gb_eval_only,metric_eval_peak_vram_reserved_gb_eval_only,metric_eval_layer_a_perplexity,metric_eval_layer_a_peak_vram_allocated_gb,metric_eval_layer_a_peak_vram_reserved_gb,metric_eval_layer_a_peak_vram_allocated_gb_since_last_reset,metric_eval_layer_a_peak_vram_reserved_gb_since_last_reset,metric_eval_layer_a_peak_vram_allocated_gb_eval_only,metric_eval_layer_a_peak_vram_reserved_gb_eval_only,metric_eval_layer_b_perplexity,metric_eval_layer_b_peak_vram_allocated_gb,metric_eval_layer_b_peak_vram_reserved_gb,metric_eval_layer_b_peak_vram_allocated_gb_since_last_reset,metric_eval_layer_b_peak_vram_reserved_gb_since_last_reset,metric_eval_layer_b_peak_vram_allocated_gb_eval_only,metric_eval_layer_b_peak_vram_reserved_gb_eval_only,metric_eval_mean_train_step_time_s,metric_eval_p50_train_step_time_s,metric_eval_p95_train_step_time_s,metric_eval_std_train_step_time_s,metric_eval_num_train_step_time_samples,metric_train_runtime,metric_train_samples_per_second,metric_train_steps_per_second,metric_total_flos,metric_train_loss
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,240,1.2765957446808511,train_log,2026-04-17T15:23:35.256427+00:00,1.8924,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,0.3661237359046936,6.626506024096386e-05,1.2765957446808511,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,250,1.3297872340425532,train_log,2026-04-17T15:23:35.256430+00:00,1.8719,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,0.38059186935424805,6.02409638554217e-05,1.3297872340425532,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,250,1.3297872340425532,eval,2026-04-17T15:23:35.256434+00:00,,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,,,1.3297872340425532,250,1.9862045049667358,27.6505,9.222,9.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,250,1.3297872340425532,eval,2026-04-17T15:23:35.256438+00:00,,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,,,1.3297872340425532,250,,,,,2.0271732807159424,25.3742,9.222,9.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,250,1.3297872340425532,eval,2026-04-17T15:23:35.256442+00:00,,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,,,1.3297872340425532,250,,,,,,,,,1.5260851383209229,2.2818,9.203,9.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,250,1.3297872340425532,eval,2026-04-17T15:23:35.256449+00:00,,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,,,1.3297872340425532,250,1.9862045049667358,27.6505,9.222,9.222,2.0271732807159424,25.3742,9.222,9.222,1.5260851383209229,2.2818,9.203,9.203,7.28782031664122,16.38231372833252,31.2265625,16.38231372833252,31.2265625,16.38231372833252,31.2265625,7.592593864973513,16.38231372833252,31.2265625,16.38231372833252,31.2265625,16.38231372833252,31.2265625,4.600132642111365,16.38231325149536,31.2265625,16.38231325149536,31.2265625,16.38231325149536,31.2265625,1.9966050259536132,1.996226669405587,2.0022797959973104,0.0035370148552444874,50,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,260,1.3829787234042552,train_log,2026-04-17T15:23:35.256455+00:00,1.858,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,0.3664376735687256,5.4216867469879516e-05,1.3829787234042552,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,270,1.4361702127659575,train_log,2026-04-17T15:23:35.256460+00:00,1.8653,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,0.41378501057624817,4.8192771084337354e-05,1.4361702127659575,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,280,1.4893617021276595,train_log,2026-04-17T15:23:35.256464+00:00,1.8168,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,0.464600145816803,4.2168674698795186e-05,1.4893617021276595,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,290,1.5425531914893615,train_log,2026-04-17T15:23:35.256467+00:00,1.8374,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,0.4099602699279785,3.614457831325301e-05,1.5425531914893615,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,300,1.5957446808510638,train_log,2026-04-17T15:23:35.256471+00:00,1.858,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,0.39008381962776184,3.012048192771085e-05,1.5957446808510638,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,300,1.5957446808510638,eval,2026-04-17T15:23:35.256475+00:00,,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,,,1.5957446808510638,300,1.984761118888855,27.345,9.325,9.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,300,1.5957446808510638,eval,2026-04-17T15:23:35.256480+00:00,,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,,,1.5957446808510638,300,,,,,2.0258848667144775,25.1162,9.317,9.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,300,1.5957446808510638,eval,2026-04-17T15:23:35.256484+00:00,,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,,,1.5957446808510638,300,,,,,,,,,1.5235763788223267,2.2561,9.308,9.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,300,1.5957446808510638,eval,2026-04-17T15:23:35.256491+00:00,,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,,,1.5957446808510638,300,1.984761118888855,27.345,9.325,9.325,2.0258848667144775,25.1162,9.317,9.317,1.5235763788223267,2.2561,9.308,9.308,7.277308766195816,16.38231372833252,31.2265625,16.38231372833252,31.2265625,16.38231372833252,31.2265625,7.5828177599181315,16.38231372833252,31.2265625,16.38231372833252,31.2265625,16.38231372833252,31.2265625,4.588606479880506,16.38231325149536,31.2265625,16.38231325149536,31.2265625,16.38231325149536,31.2265625,1.980671395282261,1.980643367045559,1.9846815266413613,0.0027558380885830953,50,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,310,1.648936170212766,train_log,2026-04-17T15:23:35.256499+00:00,1.8253,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,0.4298739433288574,2.4096385542168677e-05,1.648936170212766,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,320,1.702127659574468,train_log,2026-04-17T15:23:35.256503+00:00,1.8585,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,0.38119837641716003,1.8072289156626505e-05,1.702127659574468,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42__1776438275,llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42,lora,train_and_eval,protocol_v3,logging_v2,meta-llama/Meta-Llama-3-8B,False,False,42,16,32,350,8,1024,7.96124154702041,7.266511787024003,7.266511787024003,1085.6701,0.322,completed,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/comparison_row.json,outputs/experiments/protocol_v3/llama3_8b_lora_l40_protocol_v3_phase1_r16_seed42/reports/metrics_history.jsonl,330,1.7553191489361701,train_log,2026-04-17T15:23:35.256507+00:00,1.8167,16.196958541870117,16.46484375,8.277392581842097,5.078121797068957,7.5721154110683,4.576082429892875,350,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,-0.6947297599964068,-0.7052771707737966,-0.5020393671760823,50,7.5721154110683,4.576082429892875,350,4,350,0.0002,10,0.05,16.38231372833252,31.2265625,0.464600145816803,0.25114062428474426,0,0,0,0,0,0,1,2,16.38231325149536,31.2265625,50,1.9882623734019165,1.9834724271809683,2.0016947646993213,7,0.008330747362921245,False,completed,15.125940799713135,31.2265625,0.05,0.01,0.4041512608528137,1.2048192771084338e-05,1.7553191489361701,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
